original_text,text,character,sentiment,confidence
rafayel canon know loveanddeepspace loveanddeepspaceedit loveanddeepspacerafayel loveanddeepspacexavier rafayelloveanddeepspace xavierloveanddeepspace rafayeledit xavieredit otome otomegame foryou fyp,rafayel canon know loveanddeepspace loveanddeepspaceedit loveanddeepspacerafayel loveanddeepspacexavier rafayelloveanddeepspace xavierloveanddeepspace rafayeledit xavieredit otome otomegame foryou fyp,Rafayel,NEGATIVE,0.8679537177085876
rafayel patreon plz tag make videos take pictures wanna see rafayel games rafayel rafayellumerian lumerian qiyu rafayelloveanddeepspace loveanddeepspace love deepspace ts4 thesims4 sims4 ts4cc ts4mods ts4cas sims4cc sims4mods sims4cas foryou fyp,rafayel patreon plz tag make videos take pictures wanna see rafayel games rafayel rafayellumerian lumerian qiyu rafayelloveanddeepspace loveanddeepspace love deepspace ts4 thesims4 sims4 ts4cc ts4mods ts4cas sims4cc sims4mods sims4cas foryou fyp,Rafayel,POSITIVE,0.9637520909309387
rafayels version nobody asked rafayel rafayelloveanddeepspace loveanddeepspace lads fyp xyzbca,rafayels version nobody asked rafayel rafayelloveanddeepspace loveanddeepspace lads fyp xyzbca,Rafayel,NEGATIVE,0.9919741749763489
rafayel raf girlies fed well rafayeledit rafayelloveanddeepspace loveanddeepspace ladsedit fyp foryou,rafayel raf girlies fed well rafayeledit rafayelloveanddeepspace loveanddeepspace ladsedit fyp foryou,Rafayel,POSITIVE,0.7048783302307129
rafayel people requested zaynecaleb edit clip mc bit lip actually driving crazy dt jessica scp jeannseditz sylnax rafayelloveanddeepspace loveanddeepspacerafayel rafayeledit loveanddeepspace loveanddeepspaceedit edit lnd lads fyp foryoupage,rafayel people requested zaynecaleb edit clip mc bit lip actually driving crazy dt jessica scp jeannseditz sylnax rafayelloveanddeepspace loveanddeepspacerafayel rafayeledit loveanddeepspace loveanddeepspaceedit edit lnd lads fyp foryoupage,Rafayel,NEGATIVE,0.9904753565788269
rafayel filled angst reading myths needed somewhere put everyone thank edit didnt talk brink crashout still kinda hate text ibrm sane rafayel girlie scp jeannseditz dt mo hailey loveanddeepspace loveanddeepspaceedit lads fyp edit loveanddeepspacerafayel love deepspace rafayel edit lads,rafayel filled angst reading myths needed somewhere put everyone thank edit didnt talk brink crashout still kinda hate text ibrm sane rafayel girlie scp jeannseditz dt mo hailey loveanddeepspace loveanddeepspaceedit lads fyp edit loveanddeepspacerafayel love deepspace rafayel edit lads,Rafayel,NEGATIVE,0.9837647080421448
eyes captivating loveanddeepspace rafayel rafayelloveanddeepspace loveanddeepspaceedit rafayeledit otome game edit,eyes captivating loveanddeepspace rafayel rafayelloveanddeepspace loveanddeepspaceedit rafayeledit otome game edit,Rafayel,POSITIVE,0.9981725215911865
rafayel lowk lacking rafayelloveanddeepspace rafayeledit loveanddeepspace loveanddeepspaceedit lads edit fyp foryoupage otome trending,rafayel lowk lacking rafayelloveanddeepspace rafayeledit loveanddeepspace loveanddeepspaceedit lads edit fyp foryoupage otome trending,Rafayel,NEGATIVE,0.9966691136360168
fem rafayel rafayel loveanddeepspace lads art,fem rafayel rafayel loveanddeepspace lads art,Rafayel,POSITIVE,0.8955406546592712
repost tiktok didnt like edit rafayel rafayeledit loveanddeepspace loveanddeepspaceedit loveanddeepspacerafayel goodluckbabe loveanddeepspacecharacters fyp fyp fyp fypviral foryoupage fypage love deepspace wasgoodie,repost tiktok didnt like edit rafayel rafayeledit loveanddeepspace loveanddeepspaceedit loveanddeepspacerafayel goodluckbabe loveanddeepspacecharacters fyp fyp fyp fypviral foryoupage fypage love deepspace wasgoodie,Rafayel,NEGATIVE,0.9686383008956909
replying xieliansrouye ive tried make romantic videos make laugh lovedeepspace rafayelloveanddeepspace rafayel edit fyp pov,replying xieliansrouye ive tried make romantic videos make laugh lovedeepspace rafayelloveanddeepspace rafayel edit fyp pov,Rafayel,POSITIVE,0.5852931141853333
ocean magic fullartcomic inbio rafayelloveanddeepspace loveanddeepspacerafayel loveanddeepspacecharacters loveanddeepspace loveanddeepspaceedit merman,ocean magic fullartcomic inbio rafayelloveanddeepspace loveanddeepspacerafayel loveanddeepspacecharacters loveanddeepspace loveanddeepspaceedit merman,Rafayel,POSITIVE,0.9809657335281372
knew lol loveanddeepspace rafayel fyp fyp fypviral otome game,knew lol loveanddeepspace rafayel fyp fyp fypviral otome game,Rafayel,NEGATIVE,0.927278995513916
longer cut literally around minutes rafayel loveanddeepspace rafayelloveanddeepspace,longer cut literally around minutes rafayel loveanddeepspace rafayelloveanddeepspace,Rafayel,NEGATIVE,0.9946314096450806
wow really great sea god form baby fish want see loveanddeepspace rafayel rafayelloveanddeepspace viral cosplay,wow really great sea god form baby fish want see loveanddeepspace rafayel rafayelloveanddeepspace viral cosplay,Rafayel,POSITIVE,0.9965879917144775
miss trend loveanddeepspace loveanddeepspaceedit loveanddeepspacerafayel rafayelloveanddeepspace rafayeledit fyp foryou,miss trend loveanddeepspace loveanddeepspaceedit loveanddeepspacerafayel rafayelloveanddeepspace rafayeledit fyp foryou,Rafayel,NEGATIVE,0.9358339905738831
love crime make victimrafayel loveanddeepspace lads,love crime make victimrafayel loveanddeepspace lads,Rafayel,NEGATIVE,0.9381739497184753
need repopulate lemurian sticks know know rafayel rafayelloveanddeepspace otomegame loveanddeepspace rafayelloveanddeepspaceedit fyp,need repopulate lemurian sticks know know rafayel rafayelloveanddeepspace otomegame loveanddeepspace rafayelloveanddeepspaceedit fyp,Rafayel,NEGATIVE,0.9859058856964111
also secret times said sweet dreams beloved bride aughhh stoppp loveanddeepspace rafayel rafayelloveanddeepspace loveanddeepspacerafayel otome,also secret times said sweet dreams beloved bride aughhh stoppp loveanddeepspace rafayel rafayelloveanddeepspace loveanddeepspacerafayel otome,Rafayel,POSITIVE,0.8889387845993042
imagine losing bride without memoir photograph lettersnot even body grave memories loveanddeepspace rafayel,imagine losing bride without memoir photograph lettersnot even body grave memories loveanddeepspace rafayel,Rafayel,NEGATIVE,0.8500791192054749
squid sea lemuria rafayel loveanddeepspace squidgame fyp,squid sea lemuria rafayel loveanddeepspace squidgame fyp,Rafayel,NEGATIVE,0.9453331232070923
real loveanddeepspace rafayel fyp,real loveanddeepspace rafayel fyp,Rafayel,POSITIVE,0.9989145994186401
rafayel whatt h3 fuflf rafayelloveanddeepspace game loveanddeepspace zayne zayneloveanddeepspace rafayel xavierloveanddeepspace xavier otomegame fyp fyp xybca loveanddeepspaceedit rafayeledit xavieredit zayneedit homura qiyu seiya lishen qinche caleb lads genshinlmpact mysticmessenger obeymeshallwedate honkaistarrail wutheringwaves tearsofthemis sylus sylusedit loveanddeepspacesylus gaming genshin gameedit mobilegame mc mephisto crow outfit fashion icon angst editing mitski mylovemineallmine fypdong dontletthisflop,rafayel whatt h3 fuflf rafayelloveanddeepspace game loveanddeepspace zayne zayneloveanddeepspace rafayel xavierloveanddeepspace xavier otomegame fyp fyp xybca loveanddeepspaceedit rafayeledit xavieredit zayneedit homura qiyu seiya lishen qinche caleb lads genshinlmpact mysticmessenger obeymeshallwedate honkaistarrail wutheringwaves tearsofthemis sylus sylusedit loveanddeepspacesylus gaming genshin gameedit mobilegame mc mephisto crow outfit fashion icon angst editing mitski mylovemineallmine fypdong dontletthisflop,Rafayel,NEGATIVE,0.9794213771820068
double trouble make quadruple twitch niyeko full reaction yt channel niyeko vtuber vtuberclips twitch twitchclips twitchclipsdaily rafayel rafayelloveanddeepspace loveanddeepspace otome mermen mermaid submergedeclipse,double trouble make quadruple twitch niyeko full reaction yt channel niyeko vtuber vtuberclips twitch twitchclips twitchclipsdaily rafayel rafayelloveanddeepspace loveanddeepspace otome mermen mermaid submergedeclipse,Rafayel,NEGATIVE,0.9850770831108093
soooo many loveanddeepspaceedit lads lnd loveanddeepspace rafayel rafayeledit rafayelloveanddeepspace loveanddeepspacerafayel,soooo many loveanddeepspaceedit lads lnd loveanddeepspace rafayel rafayeledit rafayelloveanddeepspace loveanddeepspacerafayel,Rafayel,POSITIVE,0.8193713426589966
sorry scaring yall capcut rafayel loveanddeepspace fyp,sorry scaring yall capcut rafayel loveanddeepspace fyp,Rafayel,NEGATIVE,0.9992376565933228
times wish hug often want hugging loveanddeepspace rafayel rafayelloveanddeepspace otome loveanddeepspacerafayel,times wish hug often want hugging loveanddeepspace rafayel rafayelloveanddeepspace otome loveanddeepspacerafayel,Rafayel,NEGATIVE,0.6901865005493164
fem rafayel part repost insta cut vid short rafayel loveanddeepspace art lads,fem rafayel part repost insta cut vid short rafayel loveanddeepspace art lads,Rafayel,NEGATIVE,0.9891231656074524
heals little girl loveanddeepspace rafayel rafayelloveanddeepspace fyp,heals little girl loveanddeepspace rafayel rafayelloveanddeepspace fyp,Rafayel,POSITIVE,0.9979034662246704
reason seemed smaller works lord rafayel rafayelloveanddeepspace loveanddeepspace lads loveanddeepspacecharacters fyp fyppppppppppppppppppppppp,reason seemed smaller works lord rafayel rafayelloveanddeepspace loveanddeepspace lads loveanddeepspacecharacters fyp fyppppppppppppppppppppppp,Rafayel,NEGATIVE,0.9853357672691345
loveanddeepspace rafayellemurianseagod rafayel rafayelloveanddeepspace fyp fyp fypviral otome game,loveanddeepspace rafayellemurianseagod rafayel rafayelloveanddeepspace fyp fyp fypviral otome game,Rafayel,NEGATIVE,0.8430190086364746
loveanddeepspace fyp rafayel rafayelloveanddeepspace rafayeledit foryoupage fyp otomegame,loveanddeepspace fyp rafayel rafayelloveanddeepspace rafayeledit foryoupage fyp otomegame,Rafayel,NEGATIVE,0.9101938009262085
rafayel hes cute love loveanddeepspace loveanddeepspaceedit fyp rafayeledit rafayelloveanddeepspace,rafayel hes cute love loveanddeepspace loveanddeepspaceedit fyp rafayeledit rafayelloveanddeepspace,Rafayel,POSITIVE,0.9859117269515991
rafayel im sorry posting awhile didnt motivation rafayelloveanddeepspace rafayelloveanddeepspaceedit rafayeledit loveanddeepspace lads edit aj4xluv,rafayel im sorry posting awhile didnt motivation rafayelloveanddeepspace rafayelloveanddeepspaceedit rafayeledit loveanddeepspace lads edit aj4xluv,Rafayel,NEGATIVE,0.9980042576789856
rafayel crying irl men crying rafayel intro ib lyeineze104 loveanddeepspacerafayellovedeepspaceladsrafayelloveanddeepspacefypfypsoundsforyoupageediteditorloveanddeepspaceeditrafayeleditladseditfypppforuyoufypsoundsforyoupageediteditorloveanddeepspaceeditxyzbcaomgpagetrendingforyouviralaoaminiskirt,rafayel crying irl men crying rafayel intro ib lyeineze104 loveanddeepspacerafayellovedeepspaceladsrafayelloveanddeepspacefypfypsoundsforyoupageediteditorloveanddeepspaceeditrafayeleditladseditfypppforuyoufypsoundsforyoupageediteditorloveanddeepspaceeditxyzbcaomgpagetrendingforyouviralaoaminiskirt,Rafayel,NEGATIVE,0.9917192459106445
wont stop looking outfit loveanddeepspace fyp otomegame rafayel rafayelloveanddeepspace,wont stop looking outfit loveanddeepspace fyp otomegame rafayel rafayelloveanddeepspace,Rafayel,NEGATIVE,0.5900223851203918
baby finally happy loveanddeepspace rafayel rafayelloveanddeepspace loveanddeepspacecharactersfyp,baby finally happy loveanddeepspace rafayel rafayelloveanddeepspace loveanddeepspacecharactersfyp,Rafayel,POSITIVE,0.9977049231529236
duality man insane bc tf loveanddeepspace rafayel rafayelloveanddeepspace rafayeledit otomegame fyp fyp,duality man insane bc tf loveanddeepspace rafayel rafayelloveanddeepspace rafayeledit otomegame fyp fyp,Rafayel,NEGATIVE,0.9902986288070679
rafayel lonely play lads loveanddeepspace rafayel loveanddeepspacerafayel,rafayel lonely play lads loveanddeepspace rafayel loveanddeepspacerafayel,Rafayel,POSITIVE,0.821577787399292
rafayel en mi estilo rafayel loveanddeepspeace lads otome rafayelfanart draw dibujo,rafayel en mi estilo rafayel loveanddeepspeace lads otome rafayelfanart draw dibujo,Rafayel,POSITIVE,0.7342946529388428
bro cooked every level twitch niyeko full video yt channel myth mistsea lament descent niyeko vtuber vtuberclips twitch twitchclips twitchclipsdaily rafayel rafayelloveanddeepspace loveanddeepspace otome mermen hawkmoth miraculousladybug miraculous,bro cooked every level twitch niyeko full video yt channel myth mistsea lament descent niyeko vtuber vtuberclips twitch twitchclips twitchclipsdaily rafayel rafayelloveanddeepspace loveanddeepspace otome mermen hawkmoth miraculousladybug miraculous,Rafayel,NEGATIVE,0.9556652903556824
capcut kitty fishy pretty ironic foryoupageofficiall loveanddeepspace xybzca fyp foryou rafayel,capcut kitty fishy pretty ironic foryoupageofficiall loveanddeepspace xybzca fyp foryou rafayel,Rafayel,NEGATIVE,0.889133095741272
loveanddeepspace rafayel rafayelloveanddeepspace rafayeledit rafayelmyhusband otomegame,loveanddeepspace rafayel rafayelloveanddeepspace rafayeledit rafayelmyhusband otomegame,Rafayel,NEGATIVE,0.7789361476898193
yeah legit rafayel aprilfoolsday loveanddeepspace fyp lads zayne zaynecosplay,yeah legit rafayel aprilfoolsday loveanddeepspace fyp lads zayne zaynecosplay,Rafayel,POSITIVE,0.9648592472076416
beloved bride cos cenqingqingqing rafayel rafayelloveanddeepspace loveanddeepspace cos lemurian ethereal douyin xuhoung xhs fyp xybca,beloved bride cos cenqingqingqing rafayel rafayelloveanddeepspace loveanddeepspace cos lemurian ethereal douyin xuhoung xhs fyp xybca,Rafayel,POSITIVE,0.9814397692680359
trying sleeves glitch mc tiny shayla loveanddeepspace rafayel mcxrafayel glitch fyp,trying sleeves glitch mc tiny shayla loveanddeepspace rafayel mcxrafayel glitch fyp,Rafayel,NEGATIVE,0.9822286367416382
honeydew loveanddeepspace rafayel rafayelloveanddeepspace tomorrowcatch22 honeydew,honeydew loveanddeepspace rafayel rafayelloveanddeepspace tomorrowcatch22 honeydew,Rafayel,POSITIVE,0.8816829919815063
rafayel long hair rafayel loveanddeepspace foryou fyp fyp otome,rafayel long hair rafayel loveanddeepspace foryou fyp fyp otome,Rafayel,NEGATIVE,0.913802444934845
im gonna crash quality turns bad scp misslavenderonyt loveanddeepspace loveanddeepspaceedit loveanddeepspacerafayel rafayelloveanddeepspace rafayeledit rafayel kpopdemonhunters rumi jinu rujinu,im gonna crash quality turns bad scp misslavenderonyt loveanddeepspace loveanddeepspaceedit loveanddeepspacerafayel rafayelloveanddeepspace rafayeledit rafayel kpopdemonhunters rumi jinu rujinu,Rafayel,NEGATIVE,0.9993104934692383
think cute fish actually keep side talkie talkieai aichat rafayel rafayelloveanddeepspace loveanddeepspace fypage,think cute fish actually keep side talkie talkieai aichat rafayel rafayelloveanddeepspace loveanddeepspace fypage,Rafayel,NEGATIVE,0.8172784447669983
ohh majestic loveanddeepspace loveanddeepspaceedit rafayelloveanddeepspace rafayeledit lads rafayel zayne sylus caleb xavier fyp fyp foryou foryoupage xyzbca,ohh majestic loveanddeepspace loveanddeepspaceedit rafayelloveanddeepspace rafayeledit lads rafayel zayne sylus caleb xavier fyp fyp foryou foryoupage xyzbca,Rafayel,POSITIVE,0.9743999242782593
thamesmalerose lads loveanddeepspace loveanddeepspacecosplay rafayel rafayelloveanddeepspace,thamesmalerose lads loveanddeepspace loveanddeepspacecosplay rafayel rafayelloveanddeepspace,Rafayel,POSITIVE,0.8866156935691833
drama voice hshsh loveanddeepspace rafayel,drama voice hshsh loveanddeepspace rafayel,Rafayel,POSITIVE,0.7361278533935547
omg hes soooooo cute relax time affi cre xhs id lad loveanddeepspace kkilw qiyu rafayel,omg hes soooooo cute relax time affi cre xhs id lad loveanddeepspace kkilw qiyu rafayel,Rafayel,POSITIVE,0.9939653277397156
omg finally got rafayel fireworks vow way blushes omg ears turn red cute fy viral fyp fyp fypviral loveanddeepspace loveanddeepspacerafayel,omg finally got rafayel fireworks vow way blushes omg ears turn red cute fy viral fyp fyp fypviral loveanddeepspace loveanddeepspacerafayel,Rafayel,POSITIVE,0.9919596314430237
pearlsbut least hes happy time loveanddeepspace rafayel loveanddeepspacerafayel fyp lads,pearlsbut least hes happy time loveanddeepspace rafayel loveanddeepspacerafayel fyp lads,Rafayel,NEGATIVE,0.9580129981040955
devs always attentive little details mean lot loveanddeepspace rafayel otomegame,devs always attentive little details mean lot loveanddeepspace rafayel otomegame,Rafayel,NEGATIVE,0.8733311891555786
crying bad wanna hear internal monologue looks like hes absolutely mesmerized hes hiding rafayel loveanddeepspace rafayelloveanddeepspace otome loveanddeepspacerafayel,crying bad wanna hear internal monologue looks like hes absolutely mesmerized hes hiding rafayel loveanddeepspace rafayelloveanddeepspace otome loveanddeepspacerafayel,Rafayel,POSITIVE,0.9200805425643921
loveanddeepspace rafayel,loveanddeepspace rafayel,Rafayel,POSITIVE,0.9920135140419006
decided trend rafayel loveanddeepspace loveanddeepspacerafayel loveanddeepspaceedit loveanddeepspacegame loveanddeepspacecharacters loveanddeepspacemc rafayel rafayelloveanddeepspace rafayeledits boundlessseas fyp fypage explore explorepage edits game otome otomegame,decided trend rafayel loveanddeepspace loveanddeepspacerafayel loveanddeepspaceedit loveanddeepspacegame loveanddeepspacecharacters loveanddeepspacemc rafayel rafayelloveanddeepspace rafayeledits boundlessseas fyp fypage explore explorepage edits game otome otomegame,Rafayel,POSITIVE,0.7245923280715942
dont make beg zayne fyp rafayel loveanddeepspace xavier cool sylus viral xuhuong otomegame kkilw caleb,dont make beg zayne fyp rafayel loveanddeepspace xavier cool sylus viral xuhuong otomegame kkilw caleb,Rafayel,NEGATIVE,0.9453473687171936
become hate raf yes cat fyp rafayel rafayelloveanddeepspace loveanddeepspaceedit xyzbca 4u loveanddeepspace abcxyz otome loveanddeepspacecharacters zayneloveanddeepspace xavierloveanddeepspace sylusloveanddeepspace,become hate raf yes cat fyp rafayel rafayelloveanddeepspace loveanddeepspaceedit xyzbca 4u loveanddeepspace abcxyz otome loveanddeepspacecharacters zayneloveanddeepspace xavierloveanddeepspace sylusloveanddeepspace,Rafayel,NEGATIVE,0.9862216711044312
love deepspace destined dawntide showcase return ill give entire ocean gift download httpsloveanddeepspaceonelinkmeajaa9vtegoh2 love deepspace officially released traversing deepspace loveanddeepspace witnessedbydeepspace rafayel otome 3dgame,love deepspace destined dawntide showcase return ill give entire ocean gift download httpsloveanddeepspaceonelinkmeajaa9vtegoh2 love deepspace officially released traversing deepspace loveanddeepspace witnessedbydeepspace rafayel otome 3dgame,Rafayel,NEGATIVE,0.5189399719238281
needs marry rn rafayel loveanddeepspace,needs marry rn rafayel loveanddeepspace,Rafayel,NEGATIVE,0.950273334980011
love life core loveanddeepspace loveanddeepspacerafayel rafayelloveanddeepspace rafayel fyp fy,love life core loveanddeepspace loveanddeepspacerafayel rafayelloveanddeepspace rafayel fyp fy,Rafayel,POSITIVE,0.9920958876609802
donghuasimp winning back fans loveanddeepspace loveanddeepspaceedit loveanddeepspacecharacters rafayel rafayelloveanddeepspace otomegame otomegames otome visualnovel donghua gameedit edit animation goforthehandful fyp viral,donghuasimp winning back fans loveanddeepspace loveanddeepspaceedit loveanddeepspacecharacters rafayel rafayelloveanddeepspace otomegame otomegames otome visualnovel donghua gameedit edit animation goforthehandful fyp viral,Rafayel,POSITIVE,0.5984191298484802
strong beautiful hair loveanddeepspace rafayel loveanddeepspaceedit rafayelloveanddeepspace fyp fyp,strong beautiful hair loveanddeepspace rafayel loveanddeepspaceedit rafayelloveanddeepspace fyp fyp,Rafayel,POSITIVE,0.998333752155304
throw rafayel sylus loveanddeepspace loveanddeepspacecharacters,throw rafayel sylus loveanddeepspace loveanddeepspacecharacters,Rafayel,NEGATIVE,0.8973244428634644
im infj wbu thanks 9k guys follow godrafayel love rafayel repost edits loveanddeepspace loveanddeepspaceedit rafayel zayne sylus xavier caleb rafayelloveanddeepspace zayneloveanddeepspace sylusloveanddeepspace xavierloveanddeepspace calebloveanddeepspace otome lads lnds otomegames otomegame edits fyp qiyu homura kiwook introvert extrovert mbti ambivert love deepspace,im infj wbu thanks 9k guys follow godrafayel love rafayel repost edits loveanddeepspace loveanddeepspaceedit rafayel zayne sylus xavier caleb rafayelloveanddeepspace zayneloveanddeepspace sylusloveanddeepspace xavierloveanddeepspace calebloveanddeepspace otome lads lnds otomegames otomegame edits fyp qiyu homura kiwook introvert extrovert mbti ambivert love deepspace,Rafayel,NEGATIVE,0.7809270024299622
indo lnd fan pls hype vid deserve love loveanddeepspace rafayel rafayelloveanddeepspace rafayeledit zayne zayneloveanddeepspace zaynedit caleb calebloveanddeepspace calebedit xavier xavierloveanddeepspace xavieredit sylus sylusloveanddeepspace sylusedit xyzabc xybca foryou fy fyp viral afgan terlalucinta bukancintabiasa jodohpastibertemu untukmuakubertahan bungaterakhir xyzbcafyp untukmu angst love english indonesia romance otomegame ml li,indo lnd fan pls hype vid deserve love loveanddeepspace rafayel rafayelloveanddeepspace rafayeledit zayne zayneloveanddeepspace zaynedit caleb calebloveanddeepspace calebedit xavier xavierloveanddeepspace xavieredit sylus sylusloveanddeepspace sylusedit xyzabc xybca foryou fy fyp viral afgan terlalucinta bukancintabiasa jodohpastibertemu untukmuakubertahan bungaterakhir xyzbcafyp untukmu angst love english indonesia romance otomegame ml li,Rafayel,NEGATIVE,0.9765937328338623
falling love deep space rafayel lvl affinity rafayel rafayelloveandeepspace xavier xavierloveanddeepspace zayne zayneloveanddeepspace loveanddeepspace otome otomegame romance scifi story lads fyp foryoupage foryoupag,falling love deep space rafayel lvl affinity rafayel rafayelloveandeepspace xavier xavierloveanddeepspace zayne zayneloveanddeepspace loveanddeepspace otome otomegame romance scifi story lads fyp foryoupage foryoupag,Rafayel,NEGATIVE,0.8678117990493774
manifesting hunters get married soon july edit loveanddeepspace lads zayne caleb xavier sylus rafayel witnessedbydeepspace ladsedit otome game,manifesting hunters get married soon july edit loveanddeepspace lads zayne caleb xavier sylus rafayel witnessedbydeepspace ladsedit otome game,Rafayel,NEGATIVE,0.9591966271400452
mc feel like take care babies rafayel rafayelloveanddeepspace loveanddeepspace lads fanart fyp artmoots,mc feel like take care babies rafayel rafayelloveanddeepspace loveanddeepspace lads fanart fyp artmoots,Rafayel,POSITIVE,0.9568970203399658
hear follow godrafayel love rafayel repost edits loveanddeepspace loveanddeepspaceedit rafayel zayne sylus xavier caleb rafayelloveanddeepspace zayneloveanddeepspace sylusloveanddeepspace xavierloveanddeepspace calebloveanddeepspace otome lads lnds otomegames otomegame edits fyp qiyu homura kiwook misheardlyrics love deepspace,hear follow godrafayel love rafayel repost edits loveanddeepspace loveanddeepspaceedit rafayel zayne sylus xavier caleb rafayelloveanddeepspace zayneloveanddeepspace sylusloveanddeepspace xavierloveanddeepspace calebloveanddeepspace otome lads lnds otomegames otomegame edits fyp qiyu homura kiwook misheardlyrics love deepspace,Rafayel,NEGATIVE,0.8836203217506409
rafayel rafayel finally marrying bride yearned years ik wedding still loveanddeepspace lndsea,rafayel rafayel finally marrying bride yearned years ik wedding still loveanddeepspace lndsea,Rafayel,POSITIVE,0.9900959730148315
harrow rafayel lads loveanddeepspace rafayelloveanddeepspace,harrow rafayel lads loveanddeepspace rafayelloveanddeepspace,Rafayel,POSITIVE,0.7117348313331604
cant stop posting help rafayel rafayelloveanddeepspace fyp,cant stop posting help rafayel rafayelloveanddeepspace fyp,Rafayel,NEGATIVE,0.9955852031707764
got finally whole year stupid game fyp loveanddeepspace rafayelloveanddeepspace rafayel xyzbca,got finally whole year stupid game fyp loveanddeepspace rafayelloveanddeepspace rafayel xyzbca,Rafayel,NEGATIVE,0.9994922876358032
rafayel rafayelloveanddeepspace rafayelcosplay loveanddeepspace lads rafayel xavier zayne sylus caleb,rafayel rafayelloveanddeepspace rafayelcosplay loveanddeepspace lads rafayel xavier zayne sylus caleb,Rafayel,POSITIVE,0.8578850626945496
anniversary video celebration rafayel vidus q1 features include visual stability smooth motion seamless transitions dynamic camera movements less detail distortion wwwviducom use invite code myfbi generate videos viduq1 vidu2025 viduai rafayel otome fyp rafayeledit,anniversary video celebration rafayel vidus q1 features include visual stability smooth motion seamless transitions dynamic camera movements less detail distortion wwwviducom use invite code myfbi generate videos viduq1 vidu2025 viduai rafayel otome fyp rafayeledit,Rafayel,POSITIVE,0.9500753879547119
start yapping much love sea god raf omnipotent perception scp nina rafayel loveanddeepspace rafayeledit loveanddeepspaceedit rafayelloveanddeepspace,start yapping much love sea god raf omnipotent perception scp nina rafayel loveanddeepspace rafayeledit loveanddeepspaceedit rafayelloveanddeepspace,Rafayel,NEGATIVE,0.9384728670120239
im healing myth rafayel rafayelloveanddeepspace otomegame loveanddeepspace rafayelloveanddeepspaceedit fyp,im healing myth rafayel rafayelloveanddeepspace otomegame loveanddeepspace rafayelloveanddeepspaceedit fyp,Rafayel,NEGATIVE,0.9428848624229431
trend rafayel rafayel rafayeledit rafayelloveanddeepspace rafayelloveanddeepspaceedit loveanddeepspace loveanddeepspaceedit otome otomegame otomeedit edit fyp foryou,trend rafayel rafayel rafayeledit rafayelloveanddeepspace rafayelloveanddeepspaceedit loveanddeepspace loveanddeepspaceedit otome otomegame otomeedit edit fyp foryou,Rafayel,NEGATIVE,0.700476884841919
rafayel officially rafayels birthday month yall idea much love rafayel character honestly well written sad time hes meets eye thats sure happy birthday rafayel loveanddeepspace rafayeledit loveanddeepspacerafayel,rafayel officially rafayels birthday month yall idea much love rafayel character honestly well written sad time hes meets eye thats sure happy birthday rafayel loveanddeepspace rafayeledit loveanddeepspacerafayel,Rafayel,POSITIVE,0.9992677569389343
love himm rafayel fyp newyear rafayelloveanddeepspace loveanddeepspacerafayel fy fyp fyp fypage fyp fypviral,love himm rafayel fyp newyear rafayelloveanddeepspace loveanddeepspacerafayel fy fyp fyp fypage fyp fypviral,Rafayel,POSITIVE,0.9369902014732361
rafayel sea god finally marries beloved bride also cant right infold haha haha ruins rafayel rafayeledit rafayelloveanddeepspace loveanddeepspacerafayel ind lads loveanddeepspace loveanddeepspaceedit edit otome otomegame fy fyp foryoupage viral wedding bride groom marriage married,rafayel sea god finally marries beloved bride also cant right infold haha haha ruins rafayel rafayeledit rafayelloveanddeepspace loveanddeepspacerafayel ind lads loveanddeepspace loveanddeepspaceedit edit otome otomegame fy fyp foryoupage viral wedding bride groom marriage married,Rafayel,NEGATIVE,0.954025387763977
rafayel didnt even recognize first rafayeledit rafayelloveanddeepspace loveanddeepspace ladsedit fyp foryou,rafayel didnt even recognize first rafayeledit rafayelloveanddeepspace loveanddeepspace ladsedit fyp foryou,Rafayel,NEGATIVE,0.995560884475708
rafayel cute loveanddeepspace rafayelloveanddeepspace rafayel loveanddeepspacerafayel otomegame otome,rafayel cute loveanddeepspace rafayelloveanddeepspace rafayel loveanddeepspacerafayel otomegame otome,Rafayel,POSITIVE,0.6906698942184448
seeing happy heals rafayel rafayelloveanddeepspace otomegame loveanddeepspace rafayelloveanddeepspaceedit fyp,seeing happy heals rafayel rafayelloveanddeepspace otomegame loveanddeepspace rafayelloveanddeepspaceedit fyp,Rafayel,POSITIVE,0.9967435598373413
new myth rafayel bring im ready pain rafayel qiyu loveanddeepspace loveanddeepspacerafayel rafayellndedit indedit lads edit loveanddeepspacerafayeledit ladsedit rafayellemurianseagod loveanddeepspace,new myth rafayel bring im ready pain rafayel qiyu loveanddeepspace loveanddeepspacerafayel rafayellndedit indedit lads edit loveanddeepspacerafayeledit ladsedit rafayellemurianseagod loveanddeepspace,Rafayel,POSITIVE,0.8897772431373596
words describe mesmerised man rafayel rafayelloveanddeepspace loveanddeepspace loveanddeepspaceedit fyp,words describe mesmerised man rafayel rafayelloveanddeepspace loveanddeepspace loveanddeepspaceedit fyp,Rafayel,POSITIVE,0.9924151301383972
given card loveanddeepspace rafayel,given card loveanddeepspace rafayel,Rafayel,POSITIVE,0.7786725163459778
